676,3059000000025,441027,Agenda,CONFECÇÃO DE PANFLETO EM COUCHÊ (BRILHO/FOSCO) - TAM. 15X21CM. COLORIDO. 2 FACES,PANFLETO EM PAPEL/GRAMATURA: COUCHÉ BRILHO OU FOSCO 115G/M²;FORMATO: 15X21CM; COLORIDO (4X4CORES) - IMPRESSÃO COLORIDA NAS DUAS FACESEM POLICROMIA; ACABAMENTO: REFILE; SEM LIMITE DE MATRIZES. A ARTE /DIAGRAMAÇÃO INCLUSA NO SERVIÇO. PEDIDO EM LOTE COM 100 (CEM) UNIDADES,LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 110,00",0,"R$ 0,00"
677,3059000000026,472727,Agenda,CONFECÇÃO DE PASTA ENVELOPE PERSONALIZADA PARA EVENTO EMPLÁSTICO,"CONFECÇÃO DE PASTA TIPO ZIP-ZAP EM PVC TRANSLÚCIDO EENCORPADO, COM ZÍPER DE PLÁSTICO, DIMENSÕES DE 37CMX27CM, PERSONALIZADACOM EM SERIGRAFIA OU BAIXO RELEVO, 4X0, COM VISOR EXTERNO EM PLÁSTICOCRISTAL. LOTE COM 50 UNIDADES.",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 110,00",0,"R$ 0,00"
678,3059000000027,452328,Agenda,CONFECÇÃO DE PASTA PERSONALIZADA COM BOLSO PARA EVENTO EMTRIPLEX,"PASTA COM BOLSO INTERNO, FORMATO FECHADO: 22 X 31 CM, EM PAPELTRÍPLEX 300G, -CORES: 4 X 0, ACABAMENTO: COM CORTE RETO, VINCO, DOBRA,LAMINAÇÃO BOPP BRILHO LOCALIZADO. LOTE COM 100 UNIDADES. ARTE A SERENCAMINHADA PELO CONTRATANTE.",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 301,00",0,"R$ 0,00"
679,3044000000062,482971,Agenda,CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRÍLICO PARA MESA (TAM25X15CM),"CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRÍLICO, 2 MMESPESSURA, PARA MESA (HORIZONTAL) NAS DIMENSÃO 25CMX 15CM (COMPRIMENTO XALTURA) COM ADESIVO COLOCADO. ARTE A SER DEFINIDO PELO CONTRATANTE. PEDIDOMÍNIMO 01 UNIDADE.",UNIDADE,3044 - MATERIAL DE SINALIZACAO,"R$ 53,00",0,"R$ 0,00"
680,3044000000063,356572,Agenda,CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRÍLICO (TAM 20X20CM),"CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRÍLICO, 2 MMESPESSURA, NAS DIMENSÃO 50X25CM (COMPRIMENTO X ALTURA), COM FITA ADESIVADUPLA FACE DE SILICONE DE ALTA ADERÊNCIA PRA FIXAÇÃO DA PLACA. ARTE A SERDEFINIDO PELO CONTRATANTE. PEDIDO MÍNIMO 01 UNIDADE.",UNIDADE,3044 - MATERIAL DE SINALIZACAO,"R$ 48,00",0,"R$ 0,00"
681,3044000000064,478122,Agenda,CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRILICO (TAM 50X25CM),"CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM ACRÍLICO, 2 MMESPESSURA, NAS DIMENSÃO 50X25CM (COMPRIMENTO X ALTURA), COM FITA ADESIVADUPLA FACE DE SILICONE DE ALTA ADERÊNCIA PRA FIXAÇÃO DA PLACA. ARTE A SERDEFINIDO PELO CONTRATANTE. PEDIDO MÍNIMO 01 UNIDADE.",UNIDADE,3044 - MATERIAL DE SINALIZACAO,"R$ 83,00",0,"R$ 0,00"
682,3044000000065,478122,Agenda,CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM PVC (TAM 30X15CM) COMINSCRIÇÃO EM BRAILE,"CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM PVC, NAS DIMENSÃO30CMX 15CM (COMPRIMENTO X ALTURA), COM FITA ADESIVA DUPLA FACE DE SILICONE DEALTA ADERÊNCIA PRA FIXAÇÃO DA PLACA COM ESCRITA EM BRAILE. ARTE A SER DEFINIDOPELO CONTRATANTE.",UNIDADE,3044 - MATERIAL DE SINALIZACAO,"R$ 58,00",0,"R$ 0,00"
683,3044000000066,397292,Agenda,CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM PVC (TAM 40X15CM) COMINSCRIÇÃO EM BRAILE E LIBRAS,"CONFECÇÃO DE PLACA DE IDENTIFICAÇÃO EM PVC, NAS DIMENSÃO40CMX 15CM (COMPRIMENTO X ALTURA), COM FITA ADESIVA DUPLA FACE DE SILICONE DEALTA ADERÊNCIA PRA FIXAÇÃO DA PLACA COM ESCRITA EM BRAILE, PODENDO TERESCRITA EM LIBRAS, TAMBÉM. ARTE A SER DEFINIDO PELO CONTRATANTE. PEDIDOMÍNIMO 01 UNIDADE.",UNIDADE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 61,00",0,"R$ 0,00"
684,3059000000028,397292,Agenda,CONFECÇÃO DE SQUEEZE 300ML PERSONALIZADA,"CONFECÇÃO DE GARRAFA TIPO SQUEEZE, MATERIAL POLIETILENO,CAPACIDADE 300ML. CARACTERÍSTICAS ADICIONAIS: COM TAMPA ROSCÁVEL E VÁLVULADE PVC CRISTAL ATÓXICO, COR A COMBINAR, PERSONALIZADA COM O LOGOTIPO DAINSTITUIÇÃO OU DO EVENTO, SERIGRAFIA EM ATÉ 4 CORES. ARTE A SER ENVIADA PELACONTRATANTE. PEDIDO MÍNIMO 20 UNIDADES.",UNIDADE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 15,00",0,"R$ 0,00"
685,3059000000001,456388,Agenda,BLOCO DE ANOTAÇÕES COM 25 FOLHAS - GRANDE TIPO RECICLADO,"CONFECÇÃO DE BLOCO DE NOTAS PERSONALIZADO COM COM 25 FOLHAS CADA, NAS DIMENSÕES 15X22CM (LXA). AS FOLHAS INTERNAS SERÁ EM PAPEL RECICLADO 75G COM LOGOTIPO DO EVENTO OU DA INSTITUIÇÃO APLICADO EM MARCA D´ÁGUA NO CENTRO DAS PÁGINAS, 1X0 CORES. A CAPA SERÁ EM PAPEL RECICLADO 120G/M² COM LOGOTIPO DO EVENTO OU DA INSTITUIÇÃO APLICADO NA CAPA, 4X0 CORES. ACABAMENTO POR BLOCAGEM. CONFORME MODELO APRESENTADO PELA CONTRATANTE. ARTE E LAYOUT A DEFINIR PELO CONTRATANTE.PEDIDO MINIMO 20 UNIDADES.",BLOCO,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 5,00",0,"R$ 0,00"
686,3059000000029,341786,Agenda,CONFECÇÃO DE SQUEEZE 600ML PERSONALIZADA,"CONFECÇÃO DE GARRAFA TIPO SQUEEZE, MATERIAL POLIETILENO,CAPACIDADE 600ML. CARACTERÍSTICAS ADICIONAIS: COM TAMPA ROSCÁVEL E VÁLVULADE PVC CRISTAL ATÓXICO, COR A COMBINAR, PERSONALIZADA COM O LOGOTIPO DAINSTITUIÇÃO OU DO EVENTO, SERIGRAFIA EM ATÉ 4 CORES. ARTE A SER ENVIADA PELACONTRATANTE.",UNIDADE,"UNIFORMES, TECIDOS EAVIAMENTOS","R$ 14,00",0,"R$ 0,00"
687,3023000000030,341786,Agenda,CONFECÇÃO DE VESTES TALARES - BECA - CORES VARIADAS,BECA EM CREPE ACETINADO PARA USO PELAS AUTORIDADES - CORES ETAMANHOS VARIADOS,UNIDADE,"- UNIFORMES, TECIDOS EAVIAMENTOS","R$ 500,00",0,"R$ 0,00"
688,3023000000031,10049,Agenda,CONFECÇÃO DE VESTES TALARES - PELERINE - CORES VARIADAS,PELERINE PARA REITOR OU REITOR EM EXERCÍCIO - COR VARIADA - EMCREPE ACETINADO - TAMANHOS:VARIADOS CONFORME MODELO ANEXO.,UNIDADE,3963 - SERVICOS GRÁFICOS E EDITORIAIS,"R$ 250,00",0,"R$ 0,00"
689,3059000000002,456388,Agenda,BLOCO DE ANOTAÇÕES COM 25 FOLHAS - PEQUENO,"CONFECÇÃO DE BLOCO DE ANOTAÇÕES PERSONALIZADO COM 25 FOLHAS CADA, NAS DIMENSÕES: 10,7CM X 13,9CM. FOLHAS INTERNAS: EM PAPEL SULFITE 75G, BLOCO TIPO FORMULÁRIO IMPRESSÃO APENAS FRENTE, P/B. CAPA: COLOR, PAPEL COUCHÊ BRILHO 115G, PERSONALIZADA COM A LOGOMARCA DO EVENTO. ACABAMENTO POR BLOCAGEM. ARTE E LAYOUT A DEFINIR PELO CONTRATANTE.PEDIDO MINIMO 20 UNIDADES.",BLOCO,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 2,50",0,"R$ 0,00"
690,3963000000153,10049,Agenda,E-BOOK LIGHT PUBLICAÇÃO DE LIVRO DIGITAL (ATÉ 130 PÁGINAS),"E-BOOK LIGHT PUBLICAÇÃO DE LIVRO DIGITAL (ATÉ 130 PÁGINAS).REGISTRO DE UM DOI PARA O LIVRO DIGITAL. EDITORAÇÃO DA OBRA NO FORMATODIGITAL; FICHA CATALOGRÁFICA; ELABORAÇÃO DE CAPA; FOLHA DE ROSTO; PROJETOGRÁFICO; 4A CAPA; LINKS INTERNOS E EXTERNOS (OBRA DIGITAL); INCLUSÃO DEMETADADOS, INDEXADORES E PROGRAMAÇÃO DE DADOS (OBRA DIGITAL); OBRA DIGITALCOM DISTRIBUIÇÃO GRATUITA EM VÁRIAS PLATAFORMAS: WEBSITE DA EDITORA, GOOGLEBOOKS, ACADEMIA.EDU, ENTRE OUTRAS A CRITÉRIO DA EDITORA. INCLUSÃO DE DADOSDOS AUTORES; REVISÃO POR PARES; CONSELHO CIENTÍFICO. OS ORGANIZADORESPODERÃO ESCOLHER UMA OU MAIS IMAGENS PARA COMPOR A ARTE DA CAPA NO BANCO",UNIDADE,3963 - SERVICOS GRÁFICOS E EDITORIAIS,"R$ 500,00",0,"R$ 0,00"
691,3963000000150,27502,Agenda,EQL - EBOOK QUALIS LIVROS PUBLICAÇÃO DE LIVRO DIGITAL COM ATÉ220 PÁGINAS,"EQL - EBOOK QUALIS LIVROS PUBLICAÇÃO DE LIVRO DIGITAL COM ATÉ220 PÁGINAS, – DEVERÁ CONTEMPLAR: REGISTRO DE DOI PARA A OBRA E POR CAPÍTULO(EM CASO DE OBRA ORGANIZADA); ISBN PARA O FORMATO DIGITAL; EDITORAÇÃO DAOBRA NO FORMATO DIGITAL; FICHA CATALOGRÁFICA; ELABORAÇÃO DE CAPA; FOLHA DEROSTO; PROJETO GRÁFICO; 4 CAPA; CRIAÇÃO DE ÍNDICE REMISSIVO; LINKS INTERNOS EEXTERNOS (OBRA DIGITAL); INCLUSÃO DE METADADOS, INDEXADORES E PROGRAMAÇÃODE DADOS (OBRA DIGITAL); OBRA DIGITAL COM DISTRIBUIÇÃO GRATUITA EM VÁRIASPLATAFORMAS: WEBSITE DA EDITORA, GOOGLE BOOKS, ACADEMIA.EDU, ENTRE OUTRAS ACRITÉRIO DA EDITORA. DEPÓSITO DA OBRA NA CÂMARA BRASILEIRA DO LIVRO.INCLUSÃO DE DADOS DOS AUTORES; REVISÃO POR PARES; CONSELHO CIENTÍFICO. OSORGANIZADORES PODERÃO ESCOLHER UMA OU MAIS IMAGENS PARA COMPOR A ARTE DACAPA DISPONÍVEL NO BANCO DE IMAGENS DA FUTURA CONTRATADA. LOTE COM 100EXEMPLARES",UNIDADE,4006 - LOCAÇÃO DE SOFTWARES,"R$ 500,00",0,"R$ 0,00"
692,4006000000043,318266,Agenda,FERRAMENTA DE GERENCIAMENTO DE PROJETOS E COLABORAÇÃO EMEQUIPE REPLETA DE RECURSOS PARA AGILIZAR SEU TRABALHO E AUMENTAR APRODUTIVIDADE: YOUTRACK,"DESCRIÇÃO: FERRAMENTA DE GERENCIAMENTO DE PROJETOS ECOLABORAÇÃO EM EQUIPE REPLETA DE RECURSOS PARA AGILIZAR SEU TRABALHO EAUMENTAR A PRODUTIVIDADE: YOUTRACK RECURSOS: GERENCIAMENTO DE TAREFAS,COLABORAÇÃO EM EQUIPE, WORKFLOWS, AGILE BOARDS, BASE DE CONHECIMENTO,PLANEJAMENTO, RELATÓRIOS, CONTROLE DE TEMPO, GRÁFICO DE GANTT, DASHBOARDS,PERSONALIZAÇÃO, INTEGRAÇÕES, YOUTRACK MOBILE, PACOTE DE ONBOARDING,IMPORTANDO ISSUES E DOCUMENTOS, RECURSOS EXPERIMENTAIS, LINGUAGENSUTILIZADAS: JAVASCRIPT E KOTLIN; SISTEMA OPERACIONAL: MULTIPLATAFORMA; TIPODE SUPORTE: SUPORTE LOCAL EM DIVERSOS IDIOMAS; FORMA DE HOSPEDAGEM: CLOUD;SUPORTE TÉCNICO E ATUALIZAÇÃO POR 12 MESES",UNIDADE,"3029 - MATERIAL PARA AUDIO, VIDEO EFOTO","R$ 229,20",0,"R$ 0,00"
693,3059000000003,344646,Agenda,BLOCO DE ANOTAÇÕES COM 50 FOLHAS - MÉDIO,"CONFECÇÃO DE BLOCO DE ANOTAÇÕES PERSONALIZADO COM 50 FOLHAS CADA, NAS DIMENSÕES: 14,8X21CM, FOLHAS INTERNAS: EM PAPEL OFF-SET DE 90G, COLORIDO. CAPA: COLOR, PAPEL COUCHÊ BRILHO, 115G, PERSONALIZADA COM A LOGOMARCA DO EVENTO. ACABAMENTO POR BLOCAGEM. ARTE E LAYOUT A DEFINIR PELO CONTRATANTE.PEDIDO MINIMO 20 UNIDADES.",BLOCOS,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 4,00",0,"R$ 0,00"
694,3029000000032,318266,Agenda,FONE DE OUVIDO PROFISSIONAL - II,"FONE DE OUVIDO PROFISSIONAL, DRIVERS DINÂMICOS DE NEODÍMIO DE40 MM OTIMIZÁVEL, INCLUI ADAPTADOR DE ROSCA 1/4 BANHADO EM OURO E MANUAL DOUSUÁRIO, AMPLA FAIXA DE FREQUÊNCIA, REPRODUZ GAMA COMPLETA DE FREQUÊNCIASBAIXAS E ALTAS, DESIGN FECHADO CIRCUMAURAL PARA REDUÇÃO DE RUÍDO DE FUNDO.GARANTIA: 12 MESES.",UNIDADE,"3029 - MATERIAL PARA AUDIO, VIDEO EFOTO","R$ 785,11",3,"R$ 2.355,33"
695,3029000000034,331145,Agenda,FONE DE OUVIDO PROFISSIONAL - II - COTA RESERVADA,"FONE DE OUVIDO PROFISSIONAL, DRIVERS DINÂMICOS DE NEODÍMIO DE40 MM OTIMIZÁVEL, INCLUI ADAPTADOR DE ROSCA 1/4 BANHADO EM OURO E MANUAL DOUSUÁRIO, AMPLA FAIXA DE FREQUÊNCIA, REPRODUZ GAMA COMPLETA DE FREQUÊNCIASBAIXAS E ALTAS, DESIGN FECHADO CIRCUMAURAL PARA REDUÇÃO DE RUÍDO DE FUNDO.GARANTIA: 12 MESES.",UNIDADE,"3029 - MATERIAL PARA AUDIO, VIDEO EFOTO","R$ 785,11",0,"R$ 0,00"
696,3059000000004,351504,Agenda,CONFECÇÃO DE ADESIVO TIPO BOTON,"CONFECÇÃO DE ADESIVO TIPO BOTON: CIRCULAR, 5CM DE DIÂMETRO, PARA VÁRIOS TIPOS DE SUPERFÍCIES (COMO ROUPAS, PAPÉIS E PAREDES), IMPRESSÃO DIGITAL POLICROMÁTICA, 4X0, EM PAPEL AUTOADESIVO BRILHANTE. LOTE COM 500 UNIDADES. ARTE E LAYOUT A DEFINIR PELO CONTRATANTE.",CÓPIAS,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 60,00",0,"R$ 0,00"
697,3029000000033,,Agenda,FONE OUVIDO COM TECLADO,"FONE OUVIDO, TIPO APARELHO TELEFÔNICO C/ TECLADO E HEADSET, CORPRETA, TIPO FONE HEADSET C/ TUBO FLEXÍVEL, CARACTERÍSTICAS ADICIONAIS CHAVEHEADSET FAZ FUNÇÃO GANCHO DO TELEFONE PADRÃO, ACESSÓRIOS MODULAR JACKRJ11 (6X4) P/CONEXÃO CABO DE LINHA.",UNIDADE,"3029 - MATERIAL PARA AUDIO, VIDEO EFOTO","R$ 179,90",0,"R$ 0,00"
698,3029000000035,,Agenda,FONE OUVIDO COM TECLADO - COTA RESERVADA,"FONE OUVIDO, TIPO APARELHO TELEFÔNICO C/ TECLADO E HEADSET, CORPRETA, TIPO FONE HEADSET C/ TUBO FLEXÍVEL, CARACTERÍSTICAS ADICIONAIS CHAVEHEADSET FAZ FUNÇÃO GANCHO DO TELEFONE PADRÃO, ACESSÓRIOS MODULAR JACKRJ11 (6X4) P/CONEXÃO CABO DE LINHA.",UNIDADE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 179,90",0,"R$ 0,00"
699,3059000000005,262849,Agenda,CONFECÇÃO DE AGENDA PERMANENTE,"CONFECÇÃO DE AGENDA PERMANENTE PERSONALIZADA, FORMATO 15CM X 22CM (LXA).CAPA PERSONALIZADA EM PAPEL COUCHÊ 300G/.IMPRESSÃO 4X0. ACABAMENTO EM ESPIRAL. FOLHAS PERSONALIZADAS: 1 DIVISÓRIA PARA CADA MÊS, 4X4 CORES; PAPEL COUCHE 150G; PERSONALIZADAS COM O LOGOTIPO, FOTOS E INFORMAÇÕES DA CONTRATANTE. COM ATÉ 10 FOLHAS DE INTRODUÇÃO COM INFORMAÇÕES DA CONTRATANTE, 1X1 CORES. MIOLO PADRÃO COM 2 DIAS POR FOLHA (UM DIA NA FRENTE E OUTRO DIA NO VERSO DA FOLHA); 1X1 CORES. GRAMATURA DO MIOLO 75G. NÃO INFORMAR O ANO, FAZER A AGENDA NOS MOLDES DE UMA AGENDA PERMANENTE SEM INFORMAÇÃO DO ANO PARA QUE POSSA SER UTILIZADA POR MAIS DE UM ANO. COM DIAGRAMAÇÃO/CRIAÇÃO E EDITORAÇÃO EM FORMATO DE AGENDA INCLUSA NO SERVIÇO. SEM LIMITE DE MATRIZES. PEDIDO MINIMO 100 UNIDADES.",BLOCO,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 28,00",0,"R$ 0,00"
700,3059000000008,452349,Agenda,CONFECÇÃO DE BANNER EM LONA 110CMX180CM,"CONFECÇÃO DE BANNER 110CMX180CM. MATERIAL: LONA 440 GRS BRILHO IMPRESSÃO 1440 DPI, DIGITAL COLORIDA COM QUALIDADE FOTOGRÁFICA EM APENAS UM LADO (4X0 CORES). CORDÃO DE NYLON E BASTÃO DE MADEIRA NA PARTE SUPERIOR E NA PARTE INFERIOR COM TAMPA DE PROTEÇÃO PLÁSTICA NAS BORDAS. O CONTEÚDO DO TEXTO A SER DEFINIDO PELO REQUISITANTE. PEDIDO MINIMO 01 UNIDADE. A ARTE E DIAGRAMAÇÃO DEVEM ESTAR INCLUIDO NO SERVIÇO.",UNIDADE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 0,00",0,"R$ 0,00"
701,3059000000007,452351,Agenda,CONFECÇÃO DE BANNER EM LONA 60CMX90CM,"CONFECÇÃO DE BANNER. MATERIAL: LONA 440 GRS BRILHO IMPRESSÃO1440 DPI, DIGITAL COLORIDA COM QUALIDADE FOTOGRÁFICA EM APENAS UM LADO (4X0CORES). CORDÃO DE NYLON E BASTÃO DE MADEIRA NA PARTE SUPERIOR E NA PARTEINFERIOR COM TAMPA DE PROTEÇÃO PLÁSTICA NAS BORDAS. O CONTEÚDO DO TEXTO ASER DEFINIDO PELO REQUISITANTE. PEDIDO MINIMO 01 UNIDADE. A ARTE EDIAGRAMAÇÃO DEVEM ESTAR INCLUIDO NO SERVIÇO.",UNIDADE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 36,00",0,"R$ 0,00"
702,3059000000006,452346,Agenda,CONFECÇÃO DE BANNER EM LONA 90CMX110CM,"CONFECÇÃO DE BANNER. MATERIAL: LONA 440 GRS BRILHO IMPRESSÃO1440 DPI, DIGITAL COLORIDA COM QUALIDADE FOTOGRÁFICA EM APENAS UM LADO (4X0CORES). CORDÃO DE NYLON E BASTÃO DE MADEIRA NA PARTE SUPERIOR E NA PARTEINFERIOR COM TAMPA DE PROTEÇÃO PLÁSTICA NAS BORDAS. O CONTEÚDO DO TEXTO ASER DEFINIDO PELO REQUISITANTE. PEDIDO MINIMO 01 UNIDADE. A ARTE EDIAGRAMAÇÃO DEVEM ESTAR INCLUIDO NO SERVIÇO.",UNIDADE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 52,00",0,"R$ 0,00"
703,3204000000017,22551,Agenda,CONFECÇÃO DE BOLSA EM LONA CRUA,"CONFECÇÃO DE BOLSA TIRACOLO, EM LONA CRUA LF 108, TINGIDA (4X4CORES), MEDINDO 30 X 33 X 13CM (FOLE E FUNDO), ACABAMENTO COM ALÇA EMCADARÇO DE ALGODÃO, MEDINDO 2,5 X 60CM, BOLSO INTERNO E FECHAMENTO COMVELCRO. LOTE COM 100 UNIDADES.",LOTE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 875,00",0,"R$ 0,00"
704,3204000000003,,Agenda,"IMPRESSÃO DE CERTIFICADOS - TIPO A4, EM COUCHÊ","IMPRESSÃO DE CERTIFICADO DE PARTICIPAÇÃO EM EVENTOS, EM PAPELCOUCHÊ FOSCO OU BRILHOSO 170G/M, 4X1 CORES, TAMANHO A4 . A ARTE E A LISTAGEMDOS PARTICIPANTES SERÃO ENVIADOS PELO CONTRATANTE.",LOTE,3963 - SERVICOS GRÁFICOS E EDITORIAIS,"R$ 5,00",0,"R$ 0,00"
705,3963000000151,10049,Agenda,IMPRESSÃO E PUBLICAÇÃO DE LIVROS COM QUALIS,"IMPRESSÃO E PUBLICAÇÃO DE LIVROS COM QUALIS. EDITORAÇÃO,REVISÃO, DIAGRAMAÇÃO E PROJETO GRÁFICO, IMPRESSÃO E PUBLICAÇÃO DE LIVROIMPRESSO COM ATÉ 220 PÁGINAS EM FORMATO WORD DIAGRAMADAS PRETAS EBRANCAS, IMPRESSÃO EM PAPEL PÓLEN, MIOLO: OFFSET 75 G/M² 1X1CORES; FORMATO16 X 23 CM, CAPA COLORIDA COM ABAS EM PAPEL CARTÃO ROYAL, SUPREMO OUEQUIVALENTE DE 250 GRAMAS COM ACABAMENTO FOSCO OU BRILHO, COLADO EMHOTMELT OU PUR, ORELHA: 7CM. LAMINAÇÃO: FOSCO. DEVERÁ CONTEMPLAR: REGISTRODE DOI PARA A OBRA E POR CAPÍTULO (EM CASO DE OBRA ORGANIZADA) ATRIBUIÇÃODOI INTERNACIONAL DE EDITORES CROSSREF; ISBN PARA O FORMATO IMPRESSO;EDITORAÇÃO DA OBRA NO FORMATO IMPRESSOL; FICHA CATALOGRÁFICA; ELABORAÇÃODE CAPA; FOLHA DE ROSTO; PROJETO GRÁFICO, CONTENDO AS ARTES INTERNAS DOLIVRO; 4A CAPA; CRIAÇÃO DE ÍNDICE REMISSIVO; INCLUSÃO DE METADADOS,INDEXADORES E PROGRAMAÇÃO DE DADOS; DEPÓSITO LEGAL DA OBRA NA BIBLIOTECANACIONAL. INCLUSÃO DE DADOS DOS AUTORES; REVISÃO POR PARES; CONSELHOCIENTÍFICO. OS ORGANIZADORES PODERÃO ESCOLHER UMA OU MAIS IMAGENS PARACOMPOR A ARTE DA CAPA DISPONÍVEL NO BANCO DE IMAGENS DA FUTURA CONTRATADA.LOTE COM 100 EXEMPLARES.",LOTE,3963 - SERVICOS GRÁFICOS E EDITORIAIS,"R$ 500,00",0,"R$ 0,00"
706,3204000000004,396157,Agenda,CONFECÇÃO DE BOLSA TIPO ECOBAG EM ALGODÃO,"CONFECÇÃO DE BOLSA TIRACOLO, TIPO ECOBAG, EM ALGODÃO, COR ADEFINIR, TAMANHO 35CMX40CM (LXA), COM ALÇA LONGA REGULÁVEL DE1,6M,FECHAMENTO COM VELCRO DE 8CM, TEOR DA MALHA MÉDIO, COM VISOR EXTERNOEM PLÁSTICO CRISTAL MEDINDO 21CMX10CM (LXA), PARA COLOCAR UM PAPEL COM AIDENTIDADE VISUAL DO EVENTO. LOTE COM 100 UNIDADES.",LOTE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 1.700,00",0,"R$ 0,00"
707,3204000000005,240870,Agenda,CONFECÇÃO DE BOLSA TIPO SACOLA (MOCHILA) ESPORTIVA - EM LONA,"SACOLA CONFECCIONADA EM LONA, ALÇAS EM NYLON E ACABAMENTOINTERNO EM OVERLOQUE. COR A DEFINIR, COM LOGOTIPO DO EVENTO COLORIDOESTAMPADO EM 4X4 CORES ATRAVÉS TRANSFER SUBLIMÁTICO (TAMANHO MÁXIMO DAPERSONALIZAÇÃO: 28CM X 20CM ). ARTE SERÁ REPASSADA PELA CONTRATANTE. LOTECOM 100 UNIDADES.",LOTE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 1.000,00",0,"R$ 0,00"
708,3204000000006,326321,Agenda,CONFECÇÃO DE BOLSA TIRACOLO EM POLIESTER,"CONFECÇÃO DE BOLSA TIRACOLO EM TECIDO 100% POLIÉSTER 600 FIOS,PLASTIFICADO COM REVESTIMENTO EM POLICLORETO DE VINILA COM TEXTURA MACIA ECOSTURA DE ALTA RESISTÊNCIA, COR A DEFINIR, MEDINDO 280X350X80 MM (ÁREA ÚTIL),COM DUAS ALÇAS A TIRACOLO DE 60 CM CADA, E EM FITA DE POLIPROPILENO DE 30 MM,COM ACABAMENTO EM VIÉS CINZA DE 22 MM. POSSUI NO VERSO UM BOLSO COMTAMANHO 110X220 MM EM PLÁSTICO TRANSPARENTE GRAMATURA 30, COM ABERTURAPARA CIMA. COM LOGOTIPO DO EVENTO COLORIDO ESTAMPADO E IMPRESSÃO EMTRANSFER SUBLIMÁTICO 04 CORES NA PARTE FRONTAL. ARTE E LAYOUT A DEFINIR PELOCONTRATANTE. LOTE COM 50 UNIDADES.",LOTE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 700,00",0,"R$ 0,00"
709,3023000000028,476715,Agenda,CONFECÇÃO DE BORLA DE OUTORGA DE GRAU - CORES VARIADAS,SERVIÇO DE CONFECÇÃO DE BORLA DE OUTORGA DE GRAU - CORESVARIADAS - BORLA DE OUTORGA DE GRAU - CORES VARIADAS – TAMANHO ÚNICO.CONFORME MODELO ANEXO.,UNIDADE,"3023 - UNIFORMES, TECIDOS EAVIAMENTOS","R$ 150,00",0,"R$ 0,00"
710,3963000000149,271470,Agenda,LIVRO IMPRESSO CONTENDO ISBN - ATÉ 300 PAGINAS,"LIVRO IMPRESSO CONTENDO ISBN; 150 EXEMPLARES; ATÉ 300 PÁGINAS;CAPA COMUM COM DIMENSÕES: 16 X 23CM; IMPRESSÃO DAS FOLHAS: TINTA PRETA,PAPEL CREME; EDITORAÇÃO DA OBRA; FICHA CATALOGRÁFICA; ELABORAÇÃO DE CAPA;FOLHA DE ROSTO; PROJETO GRÁFICO; CAPA 4A, ACABAMENTO FOSCO; CRIAÇÃO DEÍNDICE REMISSIVO; INCLUSÃO DE METADADOS, INDEXADORES E PROGRAMAÇÃO DEDADOS; INSERÇÃO DE UMA OU MAIS IMAGENS PARA COMPOR A ARTE DA CAPA (AESCOLHA DO AUTOR OU ORGANIZADOR). LOTE COM 150 EXEMPLARES",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEOE FOTO","R$ 500,00",0,"R$ 0,00"
